Date,Corn Price,Wheat Price,Soybean Price,Cotton Price,Live Cattle,Soy Oil,Crush Margin,Soybean meal
9/24/15,381.5,497.25,868,59.04,130.7,26.48,2.14,325.9
9/25/15,389,507.75,889.25,59.64,133.7,27.22,#N/A,#N/A
9/28/15,386.75,505.5,876.75,59.8,132.175,26.68,#N/A,#N/A
9/29/15,389,503.75,884.25,60.05,129.175,26.96,#N/A,#N/A
9/30/15,387.75,512.75,892,59.49,124.675,26.23,#N/A,#N/A
10/1/15,388.75,518.25,877.25,59.65,121.4,26.22,2.01,325.1
10/2/15,389.25,513.25,874.25,59.2,123.075,26.97,#N/A,#N/A
10/5/15,393.5,515.5,884.25,60.93,122.125,27.61,#N/A,#N/A
10/6/15,398.25,526.25,888,61.14,125.125,27.64,#N/A,#N/A
10/7/15,395.75,516.75,891,61.94,129.35,27.42,#N/A,#N/A
10/8/15,391.25,511.5,881.25,61.61,131.175,27.17,2.18,330.3
10/9/15,382.75,509.25,885.75,61.61,130.775,27.17,#N/A,#N/A
10/12/15,380.75,506.75,887.5,61.69,131.925,#N/A,#N/A,#N/A
10/13/15,384.5,519,914,63.86,132.425,27.54,#N/A,#N/A
10/14/15,379,508.25,910.5,63.76,133.75,27.58,#N/A,#N/A
10/15/15,375.5,502.5,905.25,63.44,132.95,27.33,2.07,335
10/16/15,376.75,492.25,898.25,63.85,135.95,27.35,#N/A,#N/A
10/19/15,373,485.75,891,63.24,138.275,26.89,#N/A,#N/A
10/20/15,376.75,491.25,896,63.78,140.25,27.41,#N/A,#N/A
10/21/15,380.75,494.75,905.25,64.23,139.975,27.81,#N/A,#N/A
10/22/15,378.25,490.75,898.75,62.52,140.425,27.6,1.9,326.8
10/23/15,379.75,490.5,895.5,62.76,141.025,27.2,#N/A,#N/A
10/26/15,384.5,509,885,62.13,139.55,26.41,#N/A,#N/A
10/27/15,380,509.25,891.25,62.34,136.675,26.52,#N/A,#N/A
10/28/15,376,506,881.5,62.67,139.675,26.74,#N/A,#N/A
10/29/15,380,515,878.75,62.32,140.125,26.51,1.74,318.1
10/30/15,382.25,522,883.75,63.32,139.25,26.83,#N/A,#N/A
11/2/15,376.5,508,877.75,63.29,141.675,26.48,#N/A,#N/A
11/3/15,380.5,516.5,878.5,62.57,140.225,26.78,#N/A,#N/A
11/4/15,380.5,526.25,882,61.94,137.225,27.13,#N/A,#N/A
11/5/15,374.5,526.25,867.75,61.95,134.4,26.46,1.68,315.4
11/6/15,373,523.25,871.25,61.66,134.925,26.67,#N/A,#N/A
11/9/15,366.75,501.75,873.5,61.9,131.925,26.4,#N/A,#N/A
11/10/15,359,490.75,864.5,61.93,128.325,25.9,#N/A,#N/A
11/11/15,362.25,494.75,868.5,62.18,131.325,#N/A,#N/A,#N/A
11/12/15,362,498,869.25,61.84,133.15,25.94,1.47,309.4
11/13/15,358.25,495.75,859,61.68,130.675,25.54,#N/A,#N/A
11/16/15,360,494,859.5,61.74,127.675,25.79,#N/A,#N/A
11/17/15,362,487.5,864,61.53,128.025,25.97,#N/A,#N/A
11/18/15,361.75,483.25,857.75,61.52,130.975,25.94,#N/A,#N/A
11/19/15,364.25,490.75,860,61.58,129.9,26.05,1.38,303.6
11/20/15,363.25,488.5,857.5,60.04,129.7,26.4,#N/A,#N/A
11/23/15,367.25,495,864.25,60.16,132.175,26.41,#N/A,#N/A
11/24/15,364.25,484.25,863.75,60.6,130.25,26.81,#N/A,#N/A
11/25/15,366,479.25,875.25,61.98,130.95,27.39,#N/A,#N/A
11/27/15,359.25,465.75,873,62.63,131.825,#N/A,#N/A,#N/A
11/30/15,365,460,881,61.3,130.05,27.6,#N/A,#N/A
12/1/15,367,456.5,889.25,62.2,132.1,28.28,#N/A,#N/A
12/2/15,364,452.25,892.25,62.11,129.1,29.15,#N/A,#N/A
12/3/15,370.25,464.75,897.5,61.86,125.7,29.47,1.44,303.4
12/4/15,376.25,471.25,906,63.23,124.275,30.68,#N/A,#N/A
12/7/15,368.5,470.25,882.25,62.4,121.625,29.86,#N/A,#N/A
12/8/15,370,470.75,876.75,62.27,122.25,30.11,#N/A,#N/A
12/9/15,371.75,478,876.75,64.81,119.85,29.99,#N/A,#N/A
12/10/15,377.25,484.5,878.25,63.77,121.55,30.67,1.29,288.3
12/11/15,373,482.75,870.75,63.71,121.45,30.24,#N/A,#N/A
12/14/15,381.75,487.75,874.25,63.38,119.525,30,#N/A,#N/A
12/15/15,377.25,494.25,867.25,63.31,120.3,29.58,#N/A,#N/A
12/16/15,369.75,483.5,862.5,63.25,119.975,29.37,#N/A,#N/A
12/17/15,374.25,484,877,62.99,117.15,29.2,1.16,289.4
12/18/15,374.5,486.75,892.25,63.69,120.15,29.66,#N/A,#N/A
12/21/15,372,479,891.25,63.32,123.4,29.9,#N/A,#N/A
12/22/15,366.25,471.75,885.25,63.16,125.6,29.57,#N/A,#N/A
12/23/15,365.5,469.5,881.75,62.77,128.6,29.65,#N/A,#N/A
12/24/15,364.5,467.5,875.25,63.66,131.1,30,1.16,282.5
12/28/15,361,466.5,865,63.97,130.85,29.33,#N/A,#N/A
12/29/15,362.5,475.75,870,63.87,130.2,29.65,#N/A,#N/A
12/30/15,359,469.75,875.5,63.97,133,29.97,#N/A,#N/A
12/31/15,358.75,470,871.25,63.28,135.8,29.68,1.11,276.8
1/4/16,351.5,458.25,864.5,62.61,136.425,29.06,#N/A,#N/A
1/5/16,353,461.25,867.75,62.68,136.775,28.76,#N/A,#N/A
1/6/16,353.25,462.75,875.75,62,136.525,28.66,#N/A,#N/A
1/7/16,353,468.5,877,61.43,133.525,28.5,0.99,276.4
1/8/16,357,478.5,879.5,61.4,132.875,28.52,#N/A,#N/A
1/11/16,351.75,469,881,61.5,132.225,28.13,#N/A,#N/A
1/12/16,356.75,481.25,890.75,61.59,131.6,28.06,#N/A,#N/A
1/13/16,358,478,899,62.14,132.1,28.42,#N/A,#N/A
1/14/16,358,468.75,896,61.9,130.55,28.63,0.98,283.2
1/15/16,363.25,473.75,879,61.41,127.55,28.53,#N/A,#N/A
1/19/16,367.75,474.5,883.5,62.47,129.3,28.91,#N/A,#N/A
1/20/16,368.75,471.5,874,61.97,127.25,28.69,#N/A,#N/A
1/21/16,367,475,878.5,62.09,130.25,28.82,0.98,281.2
1/22/16,370.25,475.5,876.5,62.45,132.075,29.38,#N/A,#N/A
1/25/16,369.75,481.5,880.5,61.6,131.425,29.32,#N/A,#N/A
1/26/16,369.25,484.75,876.5,61.41,133.025,29.62,#N/A,#N/A
1/27/16,369.25,476.5,883,60.86,135.725,29.75,#N/A,#N/A
1/28/16,365.5,472.25,867.75,61.36,135.425,29.57,1.04,275.9
1/29/16,372,479.25,882.25,61.13,135.3,29.76,#N/A,#N/A
2/1/16,371.25,475.25,880.75,61.79,135.675,29.64,#N/A,#N/A
2/2/16,372.5,475.25,886.25,62.3,135.725,29.67,#N/A,#N/A
2/3/16,371,480,876.75,61.94,136.85,29.86,#N/A,#N/A
2/4/16,368.5,472.75,874.5,60.23,137.075,29.99,1.12,276.6
2/5/16,365.75,466.75,867.5,59.97,136.05,29.98,#N/A,#N/A
2/8/16,362.25,458.5,862.5,59.6,133.05,29.5,#N/A,#N/A
2/9/16,361,457.5,863.25,58.64,131.4,29.44,#N/A,#N/A
2/10/16,360.25,461.25,862.25,58.88,132.475,29.64,#N/A,#N/A
2/11/16,360.25,458.25,873.5,58.42,130.125,30.22,1.07,272.7
2/12/16,358.75,457.5,872.75,58.9,129.95,30.43,#N/A,#N/A
2/16/16,363,464.25,879.75,59.85,132.95,30.24,#N/A,#N/A
2/17/16,367.25,468.5,882.5,59.87,134.1,30.49,#N/A,#N/A
2/18/16,365.5,462.25,879.75,59.91,135.15,30.33,1,272.5
2/19/16,365.5,461.75,878.25,60.01,135.375,29.89,#N/A,#N/A
2/22/16,367.5,458.5,881,57.74,136.425,29.99,#N/A,#N/A
2/23/16,362,448,869.25,58.17,136.95,29.25,#N/A,#N/A
2/24/16,359.75,442.75,867.5,57.7,136.975,29.42,#N/A,#N/A
2/25/16,355.5,445.25,859,58.16,137.875,29.15,1.04,270.5
2/26/16,354.5,443.25,855,57.92,137.55,29.53,#N/A,#N/A
2/29/16,353.5,445,853,58.01,139.5,29.14,#N/A,#N/A
3/1/16,353.75,438.5,850.75,58.25,137.1,28.82,#N/A,#N/A
3/2/16,354.5,442.75,854.25,58.04,136.3,28.67,#N/A,#N/A
3/3/16,353.75,453.25,856.25,58.42,135.45,28.99,0.97,271.4
3/4/16,354.5,454.75,870.5,58.93,136.35,29.34,#N/A,#N/A
3/7/16,355,457.75,873.5,58.92,135.95,29.55,#N/A,#N/A
3/8/16,358.75,461.25,877.5,58.21,137.125,29.52,#N/A,#N/A
3/9/16,359,463.75,880,56.59,136.775,30.12,#N/A,#N/A
3/10/16,362.5,471.5,881.75,56.83,138.3,30,#N/A,#N/A
3/11/16,366,469.75,888,57.15,139.8,30.51,#N/A,#N/A
3/14/16,366.75,471.5,888,58.29,139.3,30.83,#N/A,#N/A
3/15/16,368.5,477.25,892,58.24,140.725,30.87,#N/A,#N/A
3/16/16,368.25,470.75,894.5,58.32,141.55,31.07,#N/A,#N/A
3/17/16,368.5,462.5,897.75,58.36,141.15,31.79,0.99,272
3/18/16,367,463,897.5,57.16,139.825,31.8,#N/A,#N/A
3/21/16,369.5,466.5,902,58.17,138.35,31.96,#N/A,#N/A
3/22/16,370,466.75,910.25,58.37,136.425,32.31,#N/A,#N/A
3/23/16,368.5,463,905.25,58.39,135.45,31.74,#N/A,#N/A
3/24/16,370,463,910.5,57.72,135.85,31.56,1.07,281.8
3/28/16,370.5,471,909,57.8,135.1,32.01,#N/A,#N/A
3/29/16,373,476.75,916,57.38,134.85,32.43,#N/A,#N/A
3/30/16,367,464,909,57.67,132.35,32.29,#N/A,#N/A
3/31/16,351.5,473.5,910.75,58.44,132.925,32.72,1.11,276.8
4/1/16,354,475.75,918.25,59.2,132.975,32.95,#N/A,#N/A
4/4/16,354.5,474.75,913.5,58.96,133.2,33.19,#N/A,#N/A
4/5/16,356.75,474,904.75,58.9,130.675,32.49,#N/A,#N/A
4/6/16,358,463,908,58.75,132.075,32.76,#N/A,#N/A
4/7/16,361.5,457,904.5,59.03,132.425,32.6,1.16,273.3
4/8/16,362.25,460.25,916.75,60.07,134.375,32.44,#N/A,#N/A
4/11/16,356.75,447.25,928.25,60.71,134.075,32.4,#N/A,#N/A
4/12/16,362.75,452.5,936.25,61.51,133.525,32.19,#N/A,#N/A
4/13/16,373.5,461.5,955.75,61.63,132.175,32.46,#N/A,#N/A
4/14/16,374,459.75,948,60.64,131.75,32.19,1.23,297.1
4/15/16,378.5,459.75,956,60.03,131.475,31.88,#N/A,#N/A
4/18/16,381,472.75,954.25,62.15,128.475,32.45,#N/A,#N/A
4/19/16,384.5,486.25,985.5,62.69,127.325,33.28,#N/A,#N/A
4/20/16,394.75,504.25,1009.75,63.8,126.3,33.14,#N/A,#N/A
4/21/16,384.5,495.75,1018.75,63.49,126.5,32.71,1.43,331.75
4/22/16,371.75,467,987,63.08,124.725,32.49,#N/A,#N/A
4/25/16,377,471.25,999.75,64.77,125.55,32.4,#N/A,#N/A
4/26/16,382.25,479.75,1017.75,63.46,126.8,32.44,#N/A,#N/A
4/27/16,380.75,474.25,1019,64.07,126,32.12,#N/A,#N/A
4/28/16,387,475.5,1018,63.69,122.85,31.55,1.44,337.1
4/29/16,390.25,478,1021,63.76,123.1,31.38,#N/A,#N/A
5/2/16,390.25,477,1035.5,64.36,115.8,30.69,#N/A,#N/A
5/3/16,378.25,459.75,1021.5,63.05,116.375,30.63,#N/A,#N/A
5/4/16,373.25,460.5,1024.5,62.17,117.45,30.97,#N/A,#N/A
5/5/16,371.75,453,1003.5,61.63,119.625,30.76,1.66,343.3
5/6/16,376,453.25,1026.25,61.63,120.725,31.56,#N/A,#N/A
5/9/16,367.75,447,1018.75,61.33,123.3,31.33,#N/A,#N/A
5/10/16,378.5,451.5,1076,60.9,123.275,31.94,#N/A,#N/A
5/11/16,374,449.5,1069.75,60.6,122.825,31.86,#N/A,#N/A
5/12/16,385.25,458.5,1064.5,60.73,122.575,31.2,1.76,370.9
5/13/16,382,465,1055,60.62,123.425,31.13,#N/A,#N/A
5/16/16,394,474.75,1064.5,60.99,123.025,31.42,#N/A,#N/A
5/17/16,397,481.75,1080.25,62.2,123.325,31.41,#N/A,#N/A
5/18/16,399.5,480,1075.25,62.05,123.125,31.08,#N/A,#N/A
5/19/16,390,468.75,1071.5,61.07,121.55,30.54,2,384.6
5/20/16,394.5,467.75,1074.25,61.67,121.05,29.9,#N/A,#N/A
5/23/16,397.75,462,1058.5,61.45,118.15,29.78,#N/A,#N/A
5/24/16,397.5,464,1054.75,63.01,118,29.52,#N/A,#N/A
5/25/16,404.75,466,1085.5,62.9,118.15,29.97,#N/A,#N/A
5/26/16,408.25,481.25,1079.75,64.33,118.925,29.67,2.47,416.1
5/27/16,412.75,481.5,1086.5,64.28,119.7,30.11,#N/A,#N/A
5/31/16,404.75,464.5,1078.5,63.94,121.1,30.45,#N/A,#N/A
6/1/16,413.75,473.75,1099.75,63.17,121.425,30.82,#N/A,#N/A
6/2/16,415.25,485.5,1144.25,62.87,121.725,30.89,2.14,424.8
6/3/16,418.25,497.25,1132,63.92,122,30.89,#N/A,#N/A
6/6/16,427.25,507.5,1138.25,65.55,120.775,31.14,#N/A,#N/A
6/7/16,427.75,509,1141.25,65.85,121.225,30.92,#N/A,#N/A
6/8/16,431.25,519.5,1177.75,65.78,123.025,31.27,#N/A,#N/A
6/9/16,426.5,510.25,1176,64.96,123.2,31.41,1.81,420
6/10/16,423,495,1178.25,64.75,122.45,31.14,#N/A,#N/A
6/13/16,430,491.25,1169,63.79,119.45,30.89,#N/A,#N/A
6/14/16,436.5,485,1169.5,63.04,119.05,30.9,#N/A,#N/A
6/15/16,429,477.5,1156,62.6,117.275,30.34,#N/A,#N/A
6/16/16,425.25,472.5,1134.5,63.3,117.275,29.54,1.57,404.2
6/17/16,437.75,481.25,1159.5,64.57,116.725,30.31,#N/A,#N/A
6/20/16,421.25,473,1143.5,64.39,114.5,30.02,#N/A,#N/A
6/21/16,396.25,458.5,1133.25,62.85,115.05,29.74,#N/A,#N/A
6/22/16,393,458.75,1137.5,62.94,115.35,29.93,#N/A,#N/A
6/23/16,387.25,454.25,1124.5,64.88,116.75,30.13,1.32,387.7
6/24/16,384.5,454.75,1103,64.5,114.7,29.37,#N/A,#N/A
6/27/16,385.25,446.75,1133,63.48,115.925,29.64,#N/A,#N/A
6/28/16,385.25,443.75,1150.5,64.66,117.075,29.49,#N/A,#N/A
6/29/16,372.75,429.5,1144.5,64.5,118.9,29.2,#N/A,#N/A
6/30/16,358.75,431.25,1175,62.82,120,29.76,1.35,413.3
7/1/16,353,416.25,1168.75,63.62,112.975,29.41,#N/A,#N/A
7/5/16,344,419.5,1117,63.75,113.65,29.2,#N/A,#N/A
7/6/16,335.75,415.75,1106.25,63.78,112.8,28.63,#N/A,#N/A
7/7/16,335.5,412,1054.25,63.67,111.8,28.11,1.51,373.7
7/8/16,349.75,420.75,1089.75,65.92,112.225,28.65,#N/A,#N/A
7/11/16,343.75,416.25,1082.75,68.14,109.35,28.63,#N/A,#N/A
7/12/16,349.75,424,1107.25,71.14,108.9,29.09,#N/A,#N/A
7/13/16,365.75,426.25,1128,73.38,111.45,29.11,#N/A,#N/A
7/14/16,362.25,421.75,1111.5,73.82,112.725,29.05,1.55,379.7
7/15/16,352.25,424.75,1072.5,73.86,110.925,29.27,#N/A,#N/A
7/18/16,357,429.5,1078.25,73.63,112.45,29.32,#N/A,#N/A
7/19/16,341.75,418,1044,72.96,110.4,29.04,#N/A,#N/A
7/20/16,337.5,413,1027,71.95,109.425,29.09,#N/A,#N/A
7/21/16,334.25,417.75,1032.5,72.66,107.525,29.44,1.55,359
7/22/16,335,425.25,1006.5,72.52,109.95,28.59,#N/A,#N/A
7/25/16,334.75,429,983.75,72.12,112.95,27.84,#N/A,#N/A
7/26/16,332.5,415,993.5,73.63,113.875,27.94,#N/A,#N/A
7/27/16,335.75,414.75,1010.5,73.83,113.95,27.91,#N/A,#N/A
7/28/16,331.25,410.25,1003.5,73.02,113.325,27.99,1.55,359
7/29/16,334.5,407.75,1032.5,74.16,113.075,28.85,#N/A,#N/A
8/1/16,325.75,406,996,74.17,115.925,28.25,#N/A,#N/A
8/2/16,324.25,401.25,985.25,73.67,116.225,28.56,#N/A,#N/A
8/3/16,325,410.25,990.5,73.84,116.75,28.8,#N/A,#N/A
8/4/16,320.75,403.25,990.5,75.86,116.325,29.04,1.36,348.5
8/5/16,324.25,416,1003.75,76.64,117.675,29.02,#N/A,#N/A
8/8/16,325.25,417,1018.75,76.06,116.925,29.43,#N/A,#N/A
8/9/16,322.25,417,1022,73.06,116.975,29.67,#N/A,#N/A
8/10/16,322.5,421.75,1017,71.16,116.85,30.07,#N/A,#N/A
8/11/16,321,416.25,1022.25,71.27,116.025,30.29,1.17,335.5
8/12/16,322.25,422.5,1003.25,69.88,116.325,30.78,#N/A,#N/A
8/15/16,326.5,422,1023.75,68.09,115.925,31.96,#N/A,#N/A
8/16/16,327.5,423.5,1019.5,68.01,115.5,32.13,#N/A,#N/A
8/17/16,330.25,426,1030.5,68.36,114.75,33.01,#N/A,#N/A
8/18/16,332,427,1032.25,68.5,113.575,33.32,1.21,341.4
8/19/16,334.25,427,1027,67.57,113.55,33.39,#N/A,#N/A
8/22/16,333.25,415.25,1035.25,67.92,113.425,33.27,#N/A,#N/A
8/23/16,328.5,407.75,1034.25,68.12,113.25,33.27,#N/A,#N/A
8/24/16,327.5,404,1030.75,67.41,112.725,32.95,#N/A,#N/A
8/25/16,323.5,401.25,998.25,67.75,112.475,32.29,1.34,347.4
8/26/16,316.25,383.5,990.75,67.71,110.35,32.33,#N/A,#N/A
8/29/16,311.75,370.5,983.25,66.69,110.75,32.19,#N/A,#N/A
8/30/16,304,363.25,965.5,65.97,111.5,32.11,#N/A,#N/A
8/31/16,301.5,361,960,65.32,111.95,31.73,#N/A,#N/A
9/1/16,311,368.25,959,68.01,103.575,31.42,1.34,337.3
9/2/16,316.5,373.25,968.5,67.51,101.6,31.9,#N/A,#N/A
9/6/16,316.75,371,974.25,69.06,100.025,31.99,#N/A,#N/A
9/7/16,321,375.25,991.75,69.53,102.425,32.02,#N/A,#N/A
9/8/16,327,377,992,69.25,101.4,32.13,1.38,325.6
9/9/16,330,376,997.25,68.88,104.4,32.23,#N/A,#N/A
9/12/16,329.25,383.25,984.5,66.97,105.7,31.51,#N/A,#N/A
9/13/16,319.25,374.75,968.25,67.2,104.675,30.73,#N/A,#N/A
9/14/16,322.25,376.75,972,68.08,105.8,30.75,#N/A,#N/A
9/15/16,330,399.5,950.5,68.38,106.95,31.17,1.73,349.6
9/16/16,337,403.25,966,67.74,107.875,31.11,#N/A,#N/A
9/19/16,337.25,404,972.5,68.98,107.9,31.96,#N/A,#N/A
9/20/16,340.5,406,989.75,70.82,107.675,32.96,#N/A,#N/A
9/21/16,340,407.75,975.5,71.81,108.55,32.65,#N/A,#N/A
9/22/16,336.75,405.5,976.5,71.17,107.075,33.21,1.9,344.1
9/23/16,336.5,404.75,955,69.08,107.275,32.56,#N/A,#N/A
9/26/16,329,396,945.25,69.16,106.825,32.37,#N/A,#N/A
9/27/16,331.75,404,952.5,69.39,103.825,32.37,#N/A,#N/A
9/28/16,329.25,403.25,945.5,68.13,103.475,31.89,#N/A,#N/A
9/29/16,329.25,399,950.25,67.95,101.9,32.34,2.07,336.9
9/30/16,336.75,402,954,68.29,98.9,32.49,#N/A,#N/A
10/3/16,346,395.5,973,68.73,98.925,32.3,#N/A,#N/A
10/4/16,348.25,395.5,963.5,69.88,101.9,32.14,#N/A,#N/A
10/5/16,347.75,405,956.75,68.03,102.85,32.09,#N/A,#N/A
10/6/16,340.5,395.75,958.5,67.71,102.425,32.55,2.02,325.9
10/7/16,339.75,394.75,956.75,67.19,101.875,32.56,#N/A,#N/A
10/10/16,343.25,403.75,954.5,67.36,98.875,#N/A,#N/A,#N/A
10/11/16,345.5,407.25,954.25,67.14,97.5,32.6,#N/A,#N/A
10/12/16,337,396.75,945.5,68.97,96.75,32.59,#N/A,#N/A
10/13/16,349.5,416,956.25,69.31,94.45,32.63,1.91,321.1
10/14/16,354.25,421,962.5,70.57,95.9,33.63,#N/A,#N/A
10/17/16,354,423.75,978.25,71.19,97.275,34.69,#N/A,#N/A
10/18/16,353.75,420,972.5,71.15,97.75,34.32,#N/A,#N/A
10/19/16,357.5,420.25,981.5,71.1,96.025,34.78,#N/A,#N/A
10/20/16,351,417,975.5,69.8,99.025,34.55,2.09,322.8
10/21/16,352.5,414.5,983,69.07,101.15,34.75,#N/A,#N/A
10/24/16,348.25,402.5,992,68.77,103.125,35.62,#N/A,#N/A
10/25/16,349.25,404.25,990.75,68.49,102.725,35.43,#N/A,#N/A
10/26/16,354,411.5,1010,69.26,103.05,35.35,#N/A,#N/A
10/27/16,357.5,414.5,1014.25,69.76,104.125,34.74,2.02,316.1
10/28/16,355,408.5,1001.25,70.82,104.2,35.04,#N/A,#N/A
10/31/16,354.75,416.25,1002.25,68.86,103.1,34.8,#N/A,#N/A
11/1/16,349,414.25,984.25,68.2,105.525,34.48,#N/A,#N/A
11/2/16,346.25,417.75,976.75,68.6,105.375,34.61,#N/A,#N/A
11/3/16,348,412,979.75,68.07,104.075,34.73,2.11,339.1
11/4/16,348.75,414.25,981.5,68.53,102.725,34.34,#N/A,#N/A
11/7/16,346.25,410,989.25,68.45,101.65,34.42,#N/A,#N/A
11/8/16,354.25,415.25,1001.75,68.75,102.6,34.94,#N/A,#N/A
11/9/16,340.75,406.75,982,68.29,103.475,33.94,#N/A,#N/A
11/10/16,343.5,404.75,989,69.2,104.5,34.4,1.68,315.4
11/11/16,340.25,403,978.5,68.44,105.6,#N/A,#N/A,#N/A
11/14/16,337.25,394,971,68.9,105.575,33.58,#N/A,#N/A
11/15/16,341.5,399,989.5,70.69,105.475,33.84,#N/A,#N/A
11/16/16,338.5,397,985.75,72.13,108.2,33.73,#N/A,#N/A
11/17/16,342,403,989.5,73.38,108.225,33.33,1.6,320.4
11/18/16,345.5,408,993.75,73.4,108.325,33.68,#N/A,#N/A
11/21/16,349.75,410.25,1020.25,73.6,109.025,34.27,#N/A,#N/A
11/22/16,351,407.25,1030,73.72,109.35,34.11,#N/A,#N/A
11/23/16,350.75,401.5,1034.25,73.08,109.675,36.23,#N/A,#N/A
11/25/16,349.25,395.75,1046,72.65,110.75,#N/A,#N/A,#N/A
11/28/16,348.5,389.5,1056,73.27,109.3,35.84,#N/A,#N/A
11/29/16,336.75,384,1042.5,72.38,108.925,35.49,#N/A,#N/A
11/30/16,336.75,380.5,1032.25,72.46,110.75,36.04,#N/A,#N/A
12/1/16,331.75,371.5,1029.75,71.8,110.575,37.02,1.48,324.9
12/2/16,337.5,387.5,1027.5,71.98,108.225,37.01,#N/A,#N/A
12/5/16,349.5,389.25,1043.5,72.31,107.825,36.99,#N/A,#N/A
12/6/16,351,389.5,1047.75,72.39,109.85,37.12,#N/A,#N/A
12/7/16,350.5,386.25,1049,72.11,109.375,37.43,#N/A,#N/A
12/8/16,346.5,390.75,1027,71.42,109.05,36.76,1.47,317.4
12/9/16,352.5,400.25,1037.5,70.8,108.725,36.44,#N/A,#N/A
12/12/16,354.5,401.25,1031,71.69,110.35,36.47,#N/A,#N/A
12/13/16,356.25,398,1028,72.04,111.125,36.28,#N/A,#N/A
12/14/16,351.75,391.5,1023.75,71.47,111.1,36.42,#N/A,#N/A
12/15/16,356.5,409.25,1029,71.67,110.725,36.24,1.57,318.2
12/16/16,356.25,409.25,1036.75,71.04,112.325,36.24,#N/A,#N/A
12/19/16,353.25,405,1021.5,69.57,111.95,36.06,#N/A,#N/A
12/20/16,350.25,403.25,1005.25,69.34,112.1,35.56,#N/A,#N/A
12/21/16,347.25,399.5,1006.75,70.13,113.275,34.79,#N/A,#N/A
12/22/16,347.25,397,994.5,70.2,114,33.54,1.53,321
12/23/16,345.75,393.5,989,69.87,114.575,33.35,#N/A,#N/A
12/27/16,355,409.5,1014.75,69.74,114.95,33.87,#N/A,#N/A
12/28/16,348.25,401.5,1006.75,69.75,115.975,33.36,#N/A,#N/A
12/29/16,349.75,404.75,1003.25,70.5,118.7,33.02,1.46,317.8
12/30/16,352,408,996.5,70.65,119,32.92,#N/A,#N/A
1/3/17,355.75,406.5,986.75,71.78,114.875,33.07,#N/A,#N/A
1/4/17,359.75,418.5,1006.25,74.08,115.675,33.71,#N/A,#N/A
1/5/17,361.25,426.25,1003.5,73.78,115.075,33.72,1.44,322.7
1/6/17,358,423.25,986,73.99,114.825,33.48,#N/A,#N/A
1/9/17,360,427.25,996.5,72.99,116.525,33.99,#N/A,#N/A
1/10/17,358.25,426.75,1005.5,73.19,119.525,34.14,#N/A,#N/A
1/11/17,357.25,418.75,1003,73.14,119.125,34.5,#N/A,#N/A
1/12/17,358.25,426.25,1032,72.34,117.475,34.57,1.39,327.4
1/13/17,358.5,426,1042.5,72.27,118.525,34.1,#N/A,#N/A
1/17/17,365.5,433.5,1069.25,72.11,119.575,34.06,#N/A,#N/A
1/18/17,365,431,1075,72.26,120.275,34.08,#N/A,#N/A
1/19/17,366.25,423.5,1070.25,72.69,121.025,33.94,1.54,347.2
1/20/17,369.75,428.25,1067.5,73.04,120.25,33.65,#N/A,#N/A
1/23/17,369.5,433.25,1057.75,74.63,120.25,33.63,#N/A,#N/A
1/24/17,363.25,426.75,1058.5,73.57,119.675,33.78,#N/A,#N/A
1/25/17,366.25,424.5,1055.25,73.88,119.875,33.37,#N/A,#N/A
1/26/17,363.75,427,1049.5,74.19,118.7,32.97,1.36,330.8
1/27/17,362.5,420.5,1049.25,74.85,118.325,32.77,#N/A,#N/A
1/30/17,357.75,414,1022.75,74.14,116.175,31.96,#N/A,#N/A
1/31/17,359.75,420.75,1024.5,74.94,115.6,32.2,#N/A,#N/A
2/1/17,368.25,433.75,1036.75,76.44,115.575,32.66,#N/A,#N/A
2/2/17,367.5,434.5,1037.25,76.91,116.875,32.94,1.36,330.8
2/3/17,365.25,430.25,1027,76.41,116.9,32.21,#N/A,#N/A
2/6/17,363.75,422.5,1036,75.63,116.425,32.79,#N/A,#N/A
2/7/17,368.5,430.75,1042.75,75.09,117.675,32.65,#N/A,#N/A
2/8/17,370.75,432.5,1058.75,75.25,116.775,33.04,#N/A,#N/A
2/9/17,369.5,443.5,1050.5,75.58,117.65,33.02,1.35,335.4
2/10/17,374.5,449,1059,75.82,116.4,32.96,#N/A,#N/A
2/13/17,375.5,452.25,1054.25,76.61,115.925,32.52,#N/A,#N/A
2/14/17,374.25,449.5,1045,76.32,117.375,32.49,#N/A,#N/A
2/15/17,378.75,454.75,1061.25,75.71,116.775,32.29,#N/A,#N/A
2/16/17,373.5,447.75,1043.75,75.01,116.525,31.87,1.32,339
2/17/17,368.25,441,1032.5,73.48,117.925,33.58,#N/A,#N/A
2/21/17,369.25,436,1026.25,73.52,119.1,31.02,#N/A,#N/A
2/22/17,371,441.25,1022.75,74.14,121.3,31.07,#N/A,#N/A
2/23/17,365.5,438,1011.5,75.02,123.075,30.42,1.22,328.3
2/24/17,364,431.25,1013.5,75.42,123.75,30.49,#N/A,#N/A
2/27/17,360.25,418.75,1011,74.97,125.375,30.45,#N/A,#N/A
2/28/17,366.75,424.75,1025,75.33,126.6,31.79,#N/A,#N/A
3/1/17,375.75,435.5,1041.25,76.85,117.575,32.59,#N/A,#N/A
3/2/17,372.75,432,1026.75,75.69,116.15,31.98,1.31,330.8
3/3/17,374.75,433.75,1027,77.28,115.975,32.38,#N/A,#N/A
